Time[s], Lat[deg], Lon[deg], he[m], vx[ms], vy[ms], vz[ms]
1497926534.2, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926535.2, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926536.2, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926537.2, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926538.2, 52.5455200, 13.3556717, 51.0, 0.000, -0.000, 0.000
1497926539.2, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926540.2, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926541.2, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926542.2, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926543.2, 52.5455200, 13.3556717, 51.0, -0.000, 0.000, 0.000
1497926544.2, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926545.2, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926546.3, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926547.3, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926548.3, 52.5455200, 13.3556717, 51.0, 0.000, -0.000, 0.000
1497926549.3, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926550.3, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926551.3, 52.5455200, 13.3556717, 51.0, 0.000, -0.000, 0.000
1497926552.3, 52.5455200, 13.3556717, 51.0, -0.000, 0.000, 0.000
1497926553.3, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926554.3, 52.5455200, 13.3556717, 51.0, 0.000, -0.000, 0.000
1497926555.3, 52.5455200, 13.3556717, 51.0, -0.000, -0.000, 0.000
1497926556.3, 52.5455200, 13.3556717, 51.0, 0.000, 0.000, 0.000
1497926557.3, 52.5455200, 13.3556750, 50.9, 0.000, 0.000, -0.100
1497926558.3, 52.5455200, 13.3556767, 50.6, 0.000, -0.000, -0.300
1497926559.3, 52.5455200, 13.3556767, 51.2, 0.000, -0.000, 0.600
1497926560.3, 52.5455217, 13.3556767, 52.0, 0.000, 0.000, 0.800
1497926561.3, 52.5455233, 13.3556767, 52.7, -0.000, 0.000, 0.700
1497926562.3, 52.5455233, 13.3556767, 52.7, 0.000, -0.000, 0.000
1497926563.3, 52.5455233, 13.3556767, 52.7, -0.000, -0.000, 0.000
1497926564.3, 52.5455233, 13.3556767, 52.7, -0.000, 0.000, 0.000
1497926565.4, 52.5455217, 13.3556767, 52.7, -0.000, 0.000, 0.000
1497926566.4, 52.5455217, 13.3556767, 52.7, 0.000, -0.000, 0.000
1497926567.4, 52.5455217, 13.3556767, 52.7, 0.000, -0.000, 0.000
1497926568.4, 52.5455233, 13.3556767, 52.7, 0.000, -0.000, 0.000
1497926569.4, 52.5455233, 13.3556767, 52.7, 0.000, -0.000, 0.000
1497926570.4, 52.5455233, 13.3556750, 52.9, 0.000, -0.000, 0.200
1497926571.4, 52.5455233, 13.3556733, 53.1, 0.000, 0.000, 0.200
1497926572.4, 52.5455233, 13.3556750, 53.1, 0.000, 0.000, 0.000
1497926573.4, 52.5455250, 13.3556750, 53.2, -0.000, -0.000, 0.100
1497926574.4, 52.5455233, 13.3556750, 53.2, -0.000, -0.000, 0.000
1497926575.4, 52.5455233, 13.3556750, 53.2, 0.000, -0.000, 0.000
1497926576.4, 52.5455233, 13.3556750, 53.2, -0.000, 0.000, 0.000
1497926577.4, 52.5455233, 13.3556750, 53.2, -0.000, -0.000, 0.000
1497926578.4, 52.5455233, 13.3556750, 53.2, -0.000, 0.000, 0.000
1497926579.4, 52.5455233, 13.3556750, 53.2, 0.000, 0.000, 0.000
1497926580.4, 52.5455233, 13.3556750, 53.2, -0.000, 0.000, 0.000
1497926581.4, 52.5455233, 13.3556750, 53.2, 0.000, -0.000, 0.000
1497926582.4, 52.5455233, 13.3556750, 53.2, 0.000, 0.000, 0.000
1497926583.4, 52.5455233, 13.3556750, 53.2, -0.000, -0.000, 0.000
1497926584.5, 52.5455233, 13.3556750, 53.2, 0.000, 0.000, 0.000
1497926585.5, 52.5455233, 13.3556750, 53.2, 0.000, 0.000, 0.000
1497926586.5, 52.5455250, 13.3556750, 53.2, -0.000, -0.000, 0.000
1497926587.5, 52.5455233, 13.3556733, 53.2, -0.000, -0.000, 0.000
1497926588.5, 52.5455233, 13.3556733, 53.2, -0.000, -0.000, 0.000
1497926589.5, 52.5455233, 13.3556733, 53.2, -0.000, 0.000, 0.000
1497926590.5, 52.5455233, 13.3556733, 53.2, -0.000, 0.000, 0.000
1497926591.5, 52.5455233, 13.3556733, 53.2, -0.000, 0.000, 0.000
1497926592.5, 52.5455217, 13.3556733, 53.2, 0.000, 0.000, 0.000
1497926593.5, 52.5455217, 13.3556733, 53.2, 0.000, 0.000, 0.000
1497926594.5, 52.5455233, 13.3556750, 53.2, -0.000, 0.000, 0.000
1497926595.5, 52.5455217, 13.3556750, 53.2, -0.000, 0.000, 0.000
1497926596.5, 52.5455217, 13.3556750, 53.2, -0.000, 0.000, 0.000
1497926597.5, 52.5455200, 13.3556767, 53.2, -0.000, -0.000, 0.000
1497926599.5, 52.5455183, 13.3556767, 53.2, -0.000, -0.000, 0.000
1497926600.5, 52.5455183, 13.3556767, 53.2, -0.000, -0.000, 0.000
1497926602.5, 52.5455167, 13.3556750, 53.2, -0.000, -0.000, 0.000
1497926603.5, 52.5455167, 13.3556750, 53.2, 0.000, -0.000, 0.000
1497926622.6, 52.5455200, 13.3556717, 52.8, -0.000, 0.000, 0.000
1497926631.6, 52.5455167, 13.3556650, 52.8, -0.000, -0.000, 0.000
1497926632.6, 52.5455167, 13.3556650, 52.8, 0.000, -0.000, 0.000
1497926633.7, 52.5455167, 13.3556650, 52.8, -0.000, -0.000, 0.000
1497926634.7, 52.5455167, 13.3556650, 52.8, -0.000, -0.000, 0.000
1497926641.7, 52.5455150, 13.3556633, 51.9, -0.000, 0.000, 0.000
1497926642.7, 52.5455150, 13.3556633, 51.9, -0.000, -0.000, 0.000
1497926643.7, 52.5455133, 13.3556617, 51.6, -0.000, -0.000, -0.300
1497926644.7, 52.5455117, 13.3556600, 51.4, -0.000, -0.000, -0.200
1497926646.7, 52.5455100, 13.3556583, 51.3, 0.000, -0.000, -0.100
1497926647.7, 52.5455100, 13.3556583, 51.3, -0.000, 0.000, 0.000
1497926648.7, 52.5455100, 13.3556583, 51.3, -0.000, 0.000, 0.000
1497926649.7, 52.5455100, 13.3556583, 51.3, 0.000, 0.000, 0.000
1497926651.7, 52.5455100, 13.3556583, 51.3, -0.000, -0.000, 0.000
1497926652.7, 52.5455100, 13.3556583, 51.3, -0.000, 0.000, 0.000
1497926653.7, 52.5455083, 13.3556583, 51.3, 0.000, 0.000, 0.000
1497926654.7, 52.5455100, 13.3556617, 51.7, 0.000, 0.000, 0.400
1497926656.8, 52.5455100, 13.3556633, 52.0, 0.000, -0.000, 0.100
1497926657.8, 52.5455100, 13.3556617, 52.1, 0.000, 0.000, 0.100
1497926658.8, 52.5455100, 13.3556617, 52.1, 0.000, 0.000, 0.000
1497926659.8, 52.5455100, 13.3556633, 52.2, 0.000, 0.000, 0.100
1497926661.8, 52.5455100, 13.3556650, 52.2, -0.000, 0.000, 0.000
1497926662.8, 52.5455100, 13.3556650, 52.2, 0.000, 0.000, 0.000
1497926663.8, 52.5455117, 13.3556650, 52.3, -0.000, -0.000, 0.100
1497926664.8, 52.5455117, 13.3556650, 52.3, 0.000, -0.000, 0.000
1497926666.8, 52.5455117, 13.3556650, 52.3, 0.000, -0.000, 0.000
1497926667.8, 52.5455117, 13.3556633, 52.3, 0.000, -0.000, 0.000
1497926668.8, 52.5455117, 13.3556617, 51.8, 0.000, -0.000, -0.500
1497926669.8, 52.5455117, 13.3556600, 51.6, 0.000, -0.000, -0.200
1497926671.8, 52.5455117, 13.3556583, 51.4, -0.000, -0.000, -0.100
1497926672.8, 52.5455100, 13.3556567, 51.4, -0.000, -0.000, 0.000
1497926673.8, 52.5455100, 13.3556567, 51.3, -0.000, 0.000, -0.100
1497926674.8, 52.5455100, 13.3556567, 51.3, -0.000, 0.000, 0.000
1497926675.8, 52.5455100, 13.3556583, 51.3, -0.000, -0.000, 0.000
1497926676.9, 52.5455100, 13.3556583, 51.3, -0.000, 0.000, 0.000
1497926677.9, 52.5455100, 13.3556583, 51.3, -0.000, -0.000, 0.000
1497926678.9, 52.5455083, 13.3556583, 51.3, -0.000, -0.000, 0.000
1497926679.9, 52.5455083, 13.3556583, 51.3, 0.000, 0.000, 0.000
1497926681.9, 52.5455083, 13.3556583, 51.3, 0.000, -0.000, 0.000
1497926682.9, 52.5455100, 13.3556583, 51.2, 0.000, -0.000, -0.100
1497926683.9, 52.5455100, 13.3556550, 51.2, 0.000, -0.000, 0.000
1497926684.9, 52.5455133, 13.3556550, 51.1, 0.000, -0.000, -0.100
1497926685.9, 52.5455167, 13.3556550, 51.1, 0.000, -0.000, 0.000
1497926686.9, 52.5455183, 13.3556567, 50.9, 0.000, 0.000, -0.200
1497926687.9, 52.5455167, 13.3556567, 50.9, -0.000, -0.000, 0.000
1497926688.9, 52.5455167, 13.3556567, 50.9, 0.000, 0.000, 0.000
1497926689.9, 52.5455167, 13.3556567, 51.0, 0.000, -0.000, 0.100
1497926690.9, 52.5455183, 13.3556567, 51.0, 0.000, -0.000, 0.000
1497926691.9, 52.5455183, 13.3556567, 51.0, -0.000, -0.000, 0.000
1497926692.9, 52.5455167, 13.3556567, 51.0, 0.000, -0.000, 0.000
1497926693.9, 52.5455183, 13.3556567, 51.0, -0.000, -0.000, 0.000
1497926694.9, 52.5455183, 13.3556550, 51.0, -0.000, -0.000, 0.000
1497926695.9, 52.5455167, 13.3556550, 51.0, -0.000, -0.000, 0.000
1497926697.0, 52.5455167, 13.3556533, 51.0, 0.000, -0.000, 0.000
1497926698.0, 52.5455167, 13.3556533, 51.0, -0.000, -0.000, 0.000
1497926699.0, 52.5455167, 13.3556533, 51.0, -0.000, 0.000, 0.000
1497926700.0, 52.5455167, 13.3556533, 51.0, -0.000, 0.000, 0.000
1497926701.0, 52.5455167, 13.3556533, 51.0, -0.000, 0.000, 0.000
1497926702.0, 52.5455167, 13.3556550, 51.0, -0.000, -0.000, 0.000
1497926703.0, 52.5455150, 13.3556550, 51.0, 0.000, -0.000, 0.000
1497926704.0, 52.5455167, 13.3556533, 51.0, 0.000, 0.000, 0.000
1497926705.0, 52.5455167, 13.3556550, 51.0, 0.000, -0.000, 0.000
1497926706.0, 52.5455167, 13.3556550, 51.0, 0.000, -0.000, 0.000
1497926707.0, 52.5455167, 13.3556550, 51.0, -0.000, 0.000, 0.000
1497926708.0, 52.5455167, 13.3556550, 51.0, 0.000, -0.000, 0.000
1497926709.0, 52.5455167, 13.3556550, 51.0, -0.000, -0.000, 0.000
1497926710.0, 52.5455167, 13.3556550, 51.0, -0.000, -0.000, 0.000
1497926711.0, 52.5455167, 13.3556550, 51.0, 0.000, 0.000, 0.000
1497926712.0, 52.5455167, 13.3556550, 51.0, -0.000, 0.000, 0.000
1497926713.0, 52.5455167, 13.3556550, 51.0, 0.000, -0.000, 0.000
1497926714.0, 52.5455167, 13.3556533, 51.0, -0.000, -0.000, 0.000
1497926715.1, 52.5455150, 13.3556533, 51.0, -0.000, 0.000, 0.000
1497926716.1, 52.5455150, 13.3556550, 51.0, -0.000, -0.000, 0.000
1497926717.1, 52.5455150, 13.3556533, 51.0, -0.000, 0.000, 0.000
1497926718.1, 52.5455150, 13.3556533, 50.9, -0.000, 0.000, -0.100
1497926719.1, 52.5455150, 13.3556533, 50.9, -0.000, 0.000, 0.000
1497926720.1, 52.5455150, 13.3556533, 50.9, 0.000, -0.000, 0.000
1497926721.1, 52.5455150, 13.3556533, 50.9, -0.000, 0.000, 0.000
1497926722.1, 52.5455150, 13.3556533, 50.9, 0.000, 0.000, 0.000
1497926723.1, 52.5455150, 13.3556533, 50.9, 0.000, -0.000, 0.000
1497926724.1, 52.5455150, 13.3556533, 50.9, 0.000, -0.000, 0.000
1497926725.1, 52.5455150, 13.3556533, 50.9, -0.000, 0.000, 0.000
1497926726.1, 52.5455150, 13.3556533, 50.9, 0.000, 0.000, 0.000
1497926727.1, 52.5455150, 13.3556533, 50.9, -0.000, 0.000, 0.000
1497926728.1, 52.5455150, 13.3556533, 50.9, 0.000, -0.000, 0.000
1497926729.1, 52.5455150, 13.3556533, 50.9, 0.000, 0.000, 0.000
1497926730.1, 52.5455150, 13.3556550, 50.9, -0.000, -0.000, 0.000
1497926731.1, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926732.1, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926733.1, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926734.1, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926735.2, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926736.2, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926737.2, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926738.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926739.2, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926740.2, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926741.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926742.2, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926743.2, 52.5455150, 13.3556550, 50.9, -0.000, -0.000, 0.000
1497926744.2, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926745.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926746.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926747.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926748.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926749.2, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926750.2, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926751.2, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926752.2, 52.5455150, 13.3556550, 50.9, -0.000, -0.000, 0.000
1497926753.2, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926754.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926755.3, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926756.3, 52.5455150, 13.3556550, 50.9, -0.000, -0.000, 0.000
1497926757.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926758.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926759.3, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926760.3, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926761.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926762.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926763.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926764.3, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926765.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926766.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926767.3, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926768.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926769.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926770.3, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926771.3, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926772.3, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926773.3, 52.5455150, 13.3556550, 50.9, -0.000, 0.000, 0.000
1497926774.4, 52.5455150, 13.3556550, 50.9, 0.000, 0.000, 0.000
1497926775.4, 52.5455150, 13.3556550, 50.9, 0.000, -0.000, 0.000
1497926776.4, 52.5455150, 13.3556550, 50.8, 0.000, 0.000, -0.100
1497926777.4, 52.5455150, 13.3556550, 50.8, 0.000, 0.000, 0.000
1497926778.4, 52.5455150, 13.3556550, 50.8, 0.000, -0.000, 0.000
1497926779.4, 52.5455150, 13.3556550, 50.8, -0.000, -0.000, 0.000
1497926780.4, 52.5455150, 13.3556550, 50.8, -0.000, -0.000, 0.000
1497926781.4, 52.5455150, 13.3556550, 50.8, 0.000, 0.000, 0.000
1497926782.4, 52.5455150, 13.3556550, 50.8, -0.000, -0.000, 0.000
1497926783.4, 52.5455150, 13.3556550, 50.8, -0.000, 0.000, 0.000
1497926784.4, 52.5455150, 13.3556550, 50.8, -0.000, -0.000, 0.000
1497926785.4, 52.5455150, 13.3556550, 50.8, -0.000, -0.000, 0.000
1497926786.4, 52.5455150, 13.3556550, 50.8, 0.000, -0.000, 0.000
1497926787.4, 52.5455150, 13.3556550, 50.8, 0.000, 0.000, 0.000
1497926788.4, 52.5455150, 13.3556550, 50.8, -0.000, -0.000, 0.000
1497926789.4, 52.5455150, 13.3556550, 50.8, -0.000, 0.000, 0.000
1497926790.4, 52.5455150, 13.3556550, 50.8, -0.000, 0.000, 0.000
1497926791.4, 52.5455117, 13.3556567, 50.6, -0.000, 0.000, -0.200
1497926792.4, 52.5455083, 13.3556600, 50.4, -0.000, 0.000, -0.200
1497926793.4, 52.5455067, 13.3556617, 50.2, -0.000, 0.000, -0.200
1497926794.4, 52.5455067, 13.3556617, 50.2, -0.000, 0.000, 0.000
1497926795.5, 52.5455083, 13.3556633, 50.1, -0.000, 0.000, -0.100
1497926796.5, 52.5455100, 13.3556633, 50.3, -0.000, 0.000, 0.200
1497926797.5, 52.5455100, 13.3556633, 50.3, -0.000, 0.000, 0.000
1497926798.5, 52.5455083, 13.3556633, 50.3, -0.000, 0.000, 0.000
1497926799.5, 52.5455083, 13.3556633, 50.3, -0.000, 0.000, 0.000
1497926800.5, 52.5455083, 13.3556633, 50.3, -0.000, 0.000, 0.000
1497926801.5, 52.5455067, 13.3556633, 50.3, -0.000, 0.000, 0.000
1497926805.5, 52.5455067, 13.3556650, 50.3, -0.000, -0.000, 0.000
1497926807.5, 52.5455050, 13.3556650, 50.3, -0.000, -0.000, 0.000
1497926808.5, 52.5455050, 13.3556650, 50.3, -0.000, -0.000, 0.000
1497926809.5, 52.5455050, 13.3556650, 50.3, -0.000, -0.000, 0.000
1497926810.5, 52.5455050, 13.3556650, 50.3, -0.000, 0.000, 0.000
1497926811.5, 52.5455050, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926817.5, 52.5455067, 13.3556683, 50.1, -0.000, -0.000, -0.100
1497926819.5, 52.5455067, 13.3556683, 50.1, -0.000, -0.000, 0.000
1497926842.6, 52.5455050, 13.3556683, 50.2, 0.000, 0.000, 0.000
1497926844.6, 52.5455050, 13.3556683, 50.2, 0.000, -0.000, 0.000
1497926846.6, 52.5455067, 13.3556683, 50.2, 0.000, -0.000, 0.000
1497926847.6, 52.5455067, 13.3556683, 50.2, 0.000, -0.000, 0.000
1497926848.6, 52.5455067, 13.3556683, 50.2, 0.000, -0.000, 0.000
1497926849.7, 52.5455067, 13.3556667, 50.2, 0.000, -0.000, 0.000
1497926854.7, 52.5455083, 13.3556667, 50.2, 0.000, -0.000, 0.000
1497926856.7, 52.5455100, 13.3556650, 50.3, 0.000, -0.000, 0.100
1497926858.7, 52.5455100, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926859.7, 52.5455117, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926861.7, 52.5455133, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926862.7, 52.5455133, 13.3556650, 50.3, 0.000, 0.000, 0.000
1497926863.7, 52.5455133, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926864.7, 52.5455133, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926866.7, 52.5455133, 13.3556650, 50.3, -0.000, 0.000, 0.000
1497926867.7, 52.5455133, 13.3556650, 50.3, -0.000, 0.000, 0.000
1497926868.7, 52.5455133, 13.3556650, 50.3, -0.000, -0.000, 0.000
1497926869.7, 52.5455133, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926871.7, 52.5455133, 13.3556650, 50.3, -0.000, 0.000, 0.000
1497926872.7, 52.5455133, 13.3556650, 50.3, 0.000, -0.000, 0.000
1497926873.7, 52.5455133, 13.3556650, 51.0, 0.000, 0.000, 0.700
1497926874.7, 52.5455167, 13.3556667, 51.7, 0.000, -0.000, 0.700
1497926876.8, 52.5455317, 13.3556500, 49.9, 0.000, -0.000, -0.900
1497926877.8, 52.5455383, 13.3556483, 49.0, 0.000, -0.000, -0.900
1497926878.8, 52.5455500, 13.3556483, 48.0, 0.000, -0.000, -1.000
1497926879.8, 52.5455517, 13.3556367, 46.6, 0.000, -0.000, -1.400
1497926881.8, 52.5455717, 13.3556150, 43.6, 0.000, -0.000, -1.400
1497926882.8, 52.5455817, 13.3556000, 41.8, 0.000, -0.000, -1.800
1497926883.8, 52.5455917, 13.3555817, 40.9, 0.000, -0.000, -0.900
1497926884.8, 52.5456017, 13.3555667, 40.2, 0.000, -0.000, -0.700
1497926886.8, 52.5456200, 13.3555383, 39.2, 0.000, -0.000, -0.400
1497926887.8, 52.5456250, 13.3555233, 38.8, 0.000, -0.000, -0.400
1497926888.8, 52.5456300, 13.3555083, 38.5, 0.000, -0.000, -0.300
1497926889.8, 52.5456367, 13.3554983, 38.2, 0.000, -0.000, -0.300
1497926890.8, 52.5456417, 13.3554867, 37.9, 0.000, -0.000, -0.300
1497926891.8, 52.5456483, 13.3554750, 37.6, 0.000, -0.000, -0.300
1497926892.8, 52.5456550, 13.3554617, 37.4, 0.000, -0.000, -0.200
1497926893.8, 52.5456633, 13.3554500, 37.1, 0.000, -0.000, -0.300
1497926894.8, 52.5456700, 13.3554383, 36.8, 0.000, -0.000, -0.300
1497926896.8, 52.5456867, 13.3554117, 36.3, 0.000, -0.000, -0.300
1497926897.8, 52.5457000, 13.3554050, 36.0, 0.000, -0.000, -0.300
1497926898.8, 52.5457033, 13.3554133, 35.5, 0.000, 0.000, -0.500
1497926899.8, 52.5457050, 13.3554233, 35.0, 0.000, 0.000, -0.500
1497926900.9, 52.5457083, 13.3554367, 34.6, 0.000, 0.000, -0.400
1497926901.9, 52.5457100, 13.3554517, 34.3, 0.000, 0.000, -0.300
1497926902.9, 52.5457150, 13.3554667, 34.3, 0.000, 0.000, 0.000
1497926903.9, 52.5457233, 13.3554767, 34.3, 0.000, 0.000, 0.000
1497926904.9, 52.5457333, 13.3554717, 34.0, 0.000, -0.000, -0.300
1497926905.9, 52.5457417, 13.3554583, 33.8, 0.000, -0.000, -0.200
1497926906.9, 52.5457483, 13.3554500, 33.8, 0.000, -0.000, 0.000
1497926907.9, 52.5457550, 13.3554400, 33.7, 0.000, -0.000, -0.100
1497926908.9, 52.5457633, 13.3554283, 33.4, 0.000, -0.000, -0.300
1497926909.9, 52.5457700, 13.3554100, 32.9, 0.000, -0.000, -0.500
1497926910.9, 52.5457717, 13.3553983, 32.6, 0.000, -0.000, -0.300
1497926911.9, 52.5457783, 13.3553917, 32.2, 0.000, -0.000, -0.400
1497926912.9, 52.5457850, 13.3553800, 32.1, 0.000, -0.000, -0.100
1497926913.9, 52.5457917, 13.3553683, 31.7, 0.000, -0.000, -0.400
1497926914.9, 52.5457933, 13.3553517, 31.5, 0.000, -0.000, -0.200
1497926915.9, 52.5457933, 13.3553450, 31.4, 0.000, -0.000, -0.100
1497926916.9, 52.5457933, 13.3553350, 31.3, 0.000, -0.000, -0.100
1497926917.9, 52.5457883, 13.3553250, 31.2, -0.000, -0.000, -0.100
1497926918.9, 52.5457817, 13.3553167, 31.1, -0.000, -0.000, -0.100
1497926919.9, 52.5457750, 13.3553133, 31.0, -0.000, -0.000, -0.100
1497926920.9, 52.5457667, 13.3553050, 30.9, -0.000, -0.000, -0.100
1497926921.9, 52.5457550, 13.3552867, 30.5, -0.000, -0.000, -0.400
1497926922.9, 52.5457467, 13.3552733, 30.4, -0.000, -0.000, -0.100
1497926923.9, 52.5457400, 13.3552567, 30.3, -0.000, -0.000, -0.100
1497926925.0, 52.5457350, 13.3552417, 30.3, -0.000, -0.000, 0.000
1497926926.0, 52.5457233, 13.3552367, 30.3, -0.000, -0.000, 0.000
1497926927.0, 52.5457167, 13.3552267, 30.3, -0.000, -0.000, 0.000
1497926928.0, 52.5457083, 13.3552133, 30.1, -0.000, -0.000, -0.200
1497926929.0, 52.5457000, 13.3552067, 30.1, -0.000, -0.000, 0.000
1497926930.0, 52.5456950, 13.3552050, 30.2, -0.000, -0.000, 0.100
1497926931.0, 52.5456900, 13.3552083, 30.5, -0.000, -0.000, 0.300
1497926932.0, 52.5456917, 13.3552083, 30.9, -0.000, -0.000, 0.400
1497926933.0, 52.5456950, 13.3552067, 31.2, -0.000, -0.000, 0.300
1497926934.0, 52.5456950, 13.3552100, 31.3, -0.000, 0.000, 0.100
1497926935.0, 52.5456933, 13.3552217, 30.1, -0.000, 0.000, -1.200
1497926936.0, 52.5456867, 13.3552350, 28.9, 0.000, 0.000, -1.200
1497926937.0, 52.5456917, 13.3552400, 30.9, 0.000, -0.000, 2.000
1497926938.0, 52.5456950, 13.3552433, 32.1, 0.000, 0.000, 1.200
1497926939.0, 52.5456950, 13.3552567, 33.5, 0.000, 0.000, 1.400
1497926940.0, 52.5457033, 13.3552567, 34.8, 0.000, 0.000, 1.300
1497926941.0, 52.5457067, 13.3552550, 35.9, 0.000, -0.000, 1.100
1497926942.0, 52.5457217, 13.3552667, 36.9, 0.000, -0.000, 1.000
1497926943.0, 52.5457317, 13.3552700, 38.3, 0.000, 0.000, 1.400
1497926944.0, 52.5457450, 13.3552783, 39.6, 0.000, 0.000, 1.300
1497926945.0, 52.5457550, 13.3552883, 40.8, 0.000, 0.000, 1.200
1497926946.0, 52.5457667, 13.3553033, 41.7, 0.000, 0.000, 0.900
1497926947.0, 52.5457767, 13.3553217, 42.6, 0.000, 0.000, 0.900
1497926948.0, 52.5457850, 13.3553333, 43.4, 0.000, 0.000, 0.800
1497926949.0, 52.5457950, 13.3553417, 44.0, 0.000, 0.000, 0.600
1497926950.1, 52.5457967, 13.3553567, 44.6, 0.000, 0.000, 0.600
1497926951.1, 52.5458067, 13.3553717, 45.1, 0.000, 0.000, 0.500
1497926952.1, 52.5458117, 13.3553783, 45.7, 0.000, 0.000, 0.600
1497926953.1, 52.5458150, 13.3553950, 46.5, 0.000, 0.000, 0.800
1497926954.1, 52.5458167, 13.3554100, 47.5, 0.000, 0.000, 1.000
1497926955.1, 52.5458050, 13.3554283, 48.2, -0.000, 0.000, 0.700
1497926956.1, 52.5457917, 13.3554400, 48.8, -0.000, 0.000, 0.600
1497926957.1, 52.5457867, 13.3554467, 49.4, -0.000, 0.000, 0.600
1497926958.1, 52.5457867, 13.3554467, 50.1, -0.000, 0.000, 0.700
1497926959.1, 52.5457867, 13.3554400, 50.8, -0.000, 0.000, 0.700
1497926960.1, 52.5457800, 13.3554333, 50.8, -0.000, -0.000, 0.000
1497926961.1, 52.5457733, 13.3554433, 51.1, -0.000, 0.000, 0.300
1497926962.1, 52.5457650, 13.3554600, 51.5, -0.000, 0.000, 0.400
1497926963.1, 52.5457517, 13.3554733, 51.1, -0.000, 0.000, -0.400
